"coef_int","coef_yr","era","threshold"
-8.53964533694847,0.00445931213505392,"pre",-0.33
4.33460578613584,-0.0020342658284089,"post",-0.33
-9.18481751945239,0.00477634090215597,"pre",-0.3
3.81998214567983,-0.00178306662326901,"post",-0.3
-9.59462106209428,0.00497342245222845,"pre",-0.27
-0.898660831331347,0.000554681595540893,"post",-0.27
-11.2140402091177,0.00577972905408967,"pre",-0.24
1.10457550035149,-0.000447023126480357,"post",-0.24
-10.9318469411527,0.00562680505287312,"pre",-0.21
2.20152641248539,-0.00100173696161377,"post",-0.21
-11.8995865190752,0.0061074967559552,"pre",-0.18
-2.74745362757787,0.00145428663069688,"post",-0.18
-11.0637263597771,0.00568073665420712,"pre",-0.15
0.860129015099982,-0.000347654765135856,"post",-0.15
-10.4030746055147,0.00533860133001214,"pre",-0.12
-2.06987007678276,0.00110640948088341,"post",-0.12
-10.351225968624,0.00531062743649202,"pre",-0.0900000000000001
-4.15743273443587,0.00214220304359151,"post",-0.0900000000000001
-9.68097974431687,0.00496786442592301,"pre",-0.0600000000000001
-1.18215108539971,0.000658844490669828,"post",-0.0600000000000001
-8.11951307172925,0.00417260058895126,"pre",-0.03
-1.02600605968831,0.00057657436843919,"post",-0.03
-7.61225911889696,0.00391410655204249,"pre",0
-1.43132654076336,0.000772120256372377,"post",0
-7.98740032478821,0.00409841585150246,"pre",0.03
-1.45848913999278,0.000783918453912265,"post",0.03
-8.11793499637976,0.00416097677575284,"pre",0.0600000000000001
-1.73859457839455,0.000922653193090952,"post",0.0600000000000001
-7.52548031699185,0.00385867932458401,"pre",0.0899999999999999
-0.471742386244345,0.000289775933528385,"post",0.0899999999999999
-7.42914566946454,0.00380609186411267,"pre",0.12
-1.73974559231146,0.00091858008676863,"post",0.12
-7.43536332299917,0.00380458544106025,"pre",0.15
-3.1882425922689,0.00163523918831617,"post",0.15
-6.9784470351248,0.00357223404743559,"pre",0.18
-2.47393993572242,0.00127945171203533,"post",0.18
-7.01212033030628,0.00358437550410463,"pre",0.21
-2.95625886808005,0.00151809980285061,"post",0.21
-6.90873163014315,0.00353006519478545,"pre",0.24
-1.1710046939065,0.000626493654144092,"post",0.24
-6.43714309020885,0.00328962987472237,"pre",0.27
-0.45670203736001,0.000270706177863257,"post",0.27
-7.1124258688589,0.00362723321616823,"pre",0.3
-3.08801196692624,0.00157703640226071,"post",0.3
-6.82142030203113,0.00347823404901034,"pre",0.33
-3.01541645585825,0.00153931996636101,"post",0.33
-6.68923320037976,0.00340892700324085,"pre",0.36
-3.11372242152515,0.00158589343764676,"post",0.36
-5.9749152273751,0.00304592692112895,"pre",0.39
-1.84162046940524,0.000951632394793574,"post",0.39
-5.92272950460114,0.00301814721420486,"pre",0.42
-1.75480880789852,0.0009067407539267,"post",0.42
-5.07915049940279,0.00259065035176432,"pre",0.45
-1.75480880789852,0.0009067407539267,"post",0.45
-4.9982954135764,0.0025480335203866,"pre",0.48
-2.64933639436096,0.00134939595594426,"post",0.48
-5.40636364987992,0.00275241666594621,"pre",0.51
-3.71621874730214,0.00187880772065014,"post",0.51
-5.16148619457234,0.00262786623999863,"pre",0.54
-3.71621874730214,0.00187880772065014,"post",0.54
-4.96217455889683,0.00252646342131072,"pre",0.57
-4.96114511995997,0.00249490693503067,"post",0.57
-4.79530149388136,0.00244202773315986,"pre",0.6
-4.50343720920946,0.00226671220886435,"post",0.6
-4.33077086111543,0.00220683808620551,"pre",0.63
-4.41565248860185,0.00222137391544421,"post",0.63
-4.32942423550867,0.00220541459190661,"pre",0.66
-4.41565248860185,0.00222137391544421,"post",0.66
-4.18950199795693,0.00213472145712216,"pre",0.69
-4.41565248860185,0.00222137391544421,"post",0.69
-4.06304746809304,0.00206982182548675,"pre",0.72
-3.70134983205536,0.00186558643916338,"post",0.72
-4.21744564305761,0.00214654006701068,"pre",0.75
-3.88744051832987,0.00195749820386926,"post",0.75
-4.21658749760163,0.00214552067823618,"pre",0.78
-3.88744051832987,0.00195749820386926,"post",0.78
-4.12624882761075,0.0020971800731402,"pre",0.81
-2.37123349626359,0.00120122978049261,"post",0.81
-4.02349863662527,0.00204509312265753,"pre",0.84
-1.87678585450666,0.000953121383815856,"post",0.84
-3.72958916181411,0.00189639866003932,"pre",0.87
-1.90305806427033,0.00096498096635855,"post",0.87
-3.66447551436508,0.00186305379789726,"pre",0.9
-1.90305806427033,0.00096498096635855,"post",0.9
-3.53663714497478,0.00179803746254301,"pre",0.93
-1.90305806427033,0.00096498096635855,"post",0.93
-3.3697640799593,0.00171360177439215,"pre",0.96
-0.533651136413799,0.00028224107723402,"post",0.96
-3.44371452460602,0.00174993065826005,"pre",0.99
0.00735376554698221,1.26332340967668e-05,"post",0.99
-3.44371452460602,0.00174993065826005,"pre",1.02
-0.051844619689466,4.14682975339067e-05,"post",1.02
-3.34461940134654,0.00169934477782588,"pre",1.05
0.46466724821559,-0.000216529638482605,"post",1.05
-3.34461940134654,0.00169934477782588,"pre",1.08
0.46466724821559,-0.000216529638482605,"post",1.08
-3.19933821194771,0.00162588882201698,"pre",1.11
0.72292318216812,-0.000345528606490861,"post",1.11
-3.03278016015556,0.00154169930205315,"pre",1.14
