"coef_int","coef_yr","era","threshold"
0.661694612732146,-0.000317313076246933,"post",1.17
-2.36680419892351,0.00120516093484724,"pre",1.2
0.661694612732146,-0.000317313076246933,"post",1.2
-2.24479454399772,0.00114339541626069,"pre",1.23
-1.67638848064506,0.000843731761268491,"post",1.23
-2.1011510238719,0.00107038553444924,"pre",1.26
-1.67638848064506,0.000843731761268491,"post",1.26
-1.96038201750115,0.000998782017749881,"pre",1.29
-0.405947716681694,0.000210876936309055,"post",1.29
-1.83837236257535,0.000937016499163337,"pre",1.32
-0.592038402956204,0.000302788701014937,"post",1.32
-1.76145229222163,0.000897931097560836,"pre",1.35
-0.0510335009954197,3.31808578776824e-05,"post",1.35
-1.76145229222163,0.000897931097560836,"pre",1.38
0.66326915555107,-0.000322606618403153,"post",1.38
-1.78221694896152,0.000907670240426913,"pre",1.41
0.66326915555107,-0.000322606618403153,"post",1.41
-1.78221694896152,0.000907670240426913,"pre",1.44
0.66326915555107,-0.000322606618403153,"post",1.44
-1.39426333102546,0.000711434199350903,"pre",1.47
0.604070770314623,-0.000293771554966013,"post",1.47
-1.39426333102546,0.000711434199350903,"pre",1.5
0.604070770314623,-0.000293771554966013,"post",1.5
