"coef_int","coef_yr","era","threshold"
-1.5212095782387,0.00123530170264465,"pre",-1.5
1.82475537490414,-0.000451668798402856,"post",-1.5
-1.92951690116786,0.00143974711717408,"pre",-1.47
1.60586251776126,-0.00034452594125999,"post",-1.47
-1.84164888866821,0.00139220190409764,"pre",-1.44
0.0386189643571799,0.000425828586490651,"post",-1.44
-2.00942772917109,0.00147462715385464,"pre",-1.41
-2.44216806941,0.00165647509037522,"post",-1.41
-1.24155428776738,0.0010833154356581,"pre",-1.38
-1.72875580232929,0.00130062622909159,"post",-1.38
-0.843322149663216,0.000878856935023813,"pre",-1.35
-1.67039028999075,0.00126194845421151,"post",-1.35
-0.386776623248926,0.000644352364944941,"pre",-1.32
-4.02547365616647,0.00242953372881967,"post",-1.32
-0.177429941531811,0.00053182225247932,"pre",-1.29
-2.6353093381707,0.00173596410496287,"post",-1.29
-0.618060934420921,0.000748726127139384,"pre",-1.26
-3.42378200260859,0.00211821288862823,"post",-1.26
0.181575223128193,0.00033910099946045,"pre",-1.23
-3.46748101150712,0.00213768443096912,"post",-1.23
0.325195106909888,0.000258472311276338,"pre",-1.2
-2.54119208631519,0.00167153384392671,"post",-1.2
1.83334530709794,-0.000507816810505893,"pre",-1.17
-3.99008126754942,0.00237994658458286,"post",-1.17
1.51472211949622,-0.000352310901615633,"pre",-1.14
-4.52352244402001,0.0026446524669358,"post",-1.14
1.01256980372766,-0.000104383502983597,"pre",-1.11
3.32324676585076,-0.00127037337807444,"post",-1.11
1.16122089645316,-0.000184929890124198,"pre",-1.08
-1.5810879879494,0.00115638953011675,"post",-1.08
0.56653412646016,0.000109259884030544,"pre",-1.05
-1.17360782000063,0.000948190583951271,"post",-1.05
0.231306739006105,0.000272004823506101,"pre",-1.02
-0.106853780939906,0.000409906542740556,"post",-1.02
0.910065025476436,-7.95429686981819e-05,"pre",-0.99
-5.01334810554976,0.00284125586995902,"post",-0.99
-0.0438608971548663,0.00038887946348956,"pre",-0.96
-3.63676977852709,0.00214398288318779,"post",-0.96
-1.532311310207,0.00112930995090826,"pre",-0.93
-0.724355746757747,0.000687783678044929,"post",-0.93
-2.14825821297482,0.00143175604106808,"pre",-0.9
-4.41636444168847,0.0025126932455062,"post",-0.9
-0.867798098036429,0.000776075530671845,"pre",-0.87
-1.1365647988626,0.000873170920333962,"post",-0.87
-2.19382361570493,0.00143825497737,"pre",-0.84
-4.93222331492582,0.00275487598839726,"post",-0.84
-2.12238461859115,0.00139139314304683,"pre",-0.81
-9.12006931767738,0.00482052025904811,"post",-0.81
-1.93500591698179,0.00129038392630243,"pre",-0.78
-11.3239070100061,0.00590608240603297,"post",-0.78
-3.12441344282045,0.00187703223469711,"pre",-0.75
-11.6607283112539,0.00606887910365939,"post",-0.75
-3.59833284255364,0.00210693246792543,"pre",-0.72
-13.9703181941507,0.00719704690080579,"post",-0.72
-3.13969198895744,0.0018672230337383,"pre",-0.69
-11.812156259412,0.00611314532424294,"post",-0.69
-3.32506980511915,0.00194835206988078,"pre",-0.66
-13.3735442182045,0.00687944017438031,"post",-0.66
